Source,Target,Type,Pokemon Type 
Grumpig,Metagross,Undirected,Psychic
Grumpig,MetagrossMega Metagross,Undirected,Psychic
Grumpig,Latias,Undirected,Psychic
Grumpig,LatiasMega Latias,Undirected,Psychic
Grumpig,Latios,Undirected,Psychic
Grumpig,LatiosMega Latios,Undirected,Psychic
Grumpig,Jirachi,Undirected,Psychic
Grumpig,DeoxysNormal Forme,Undirected,Psychic
Grumpig,DeoxysAttack Forme,Undirected,Psychic
Grumpig,DeoxysDefense Forme,Undirected,Psychic
Grumpig,DeoxysSpeed Forme,Undirected,Psychic
Grumpig,Chingling,Undirected,Psychic
Grumpig,Bronzor,Undirected,Psychic
Grumpig,Bronzong,Undirected,Psychic
Grumpig,Mime Jr.,Undirected,Psychic
Grumpig,Gallade,Undirected,Psychic
Grumpig,GalladeMega Gallade,Undirected,Psychic
Grumpig,Uxie,Undirected,Psychic
Grumpig,Mesprit,Undirected,Psychic
Grumpig,Azelf,Undirected,Psychic
Grumpig,Cresselia,Undirected,Psychic
Grumpig,Victini,Undirected,Psychic
Grumpig,Munna,Undirected,Psychic
Grumpig,Musharna,Undirected,Psychic
Grumpig,Woobat,Undirected,Psychic
Grumpig,Swoobat,Undirected,Psychic
Grumpig,DarmanitanZen Mode,Undirected,Psychic
Grumpig,Sigilyph,Undirected,Psychic
Grumpig,Gothita,Undirected,Psychic
Grumpig,Gothorita,Undirected,Psychic
Grumpig,Gothitelle,Undirected,Psychic
Grumpig,Solosis,Undirected,Psychic
Grumpig,Duosion,Undirected,Psychic
Grumpig,Reuniclus,Undirected,Psychic
Grumpig,Elgyem,Undirected,Psychic
Grumpig,Beheeyem,Undirected,Psychic
Grumpig,MeloettaAria Forme,Undirected,Psychic
Grumpig,Delphox,Undirected,Psychic
Grumpig,Espurr,Undirected,Psychic
Grumpig,MeowsticMale,Undirected,Psychic
Grumpig,MeowsticFemale,Undirected,Psychic
Grumpig,Inkay,Undirected,Psychic
Grumpig,Malamar,Undirected,Psychic
Grumpig,HoopaHoopa Confined,Undirected,Psychic
Grumpig,HoopaHoopa Unbound,Undirected,Psychic
Lunatone,Solrock,Undirected,Psychic
Lunatone,Baltoy,Undirected,Psychic
Lunatone,Claydol,Undirected,Psychic
Lunatone,Chimecho,Undirected,Psychic
Lunatone,Wynaut,Undirected,Psychic
Lunatone,Beldum,Undirected,Psychic
Lunatone,Metang,Undirected,Psychic
Lunatone,Metagross,Undirected,Psychic
Lunatone,MetagrossMega Metagross,Undirected,Psychic
Lunatone,Latias,Undirected,Psychic
Lunatone,LatiasMega Latias,Undirected,Psychic
Lunatone,Latios,Undirected,Psychic
Lunatone,LatiosMega Latios,Undirected,Psychic
Lunatone,Jirachi,Undirected,Psychic
Lunatone,DeoxysNormal Forme,Undirected,Psychic
Lunatone,DeoxysAttack Forme,Undirected,Psychic
Lunatone,DeoxysDefense Forme,Undirected,Psychic
Lunatone,DeoxysSpeed Forme,Undirected,Psychic
Lunatone,Chingling,Undirected,Psychic
Lunatone,Bronzor,Undirected,Psychic
Lunatone,Bronzong,Undirected,Psychic
Lunatone,Mime Jr.,Undirected,Psychic
Lunatone,Gallade,Undirected,Psychic
Lunatone,GalladeMega Gallade,Undirected,Psychic
Lunatone,Uxie,Undirected,Psychic
Lunatone,Mesprit,Undirected,Psychic
Lunatone,Azelf,Undirected,Psychic
Lunatone,Cresselia,Undirected,Psychic
Lunatone,Victini,Undirected,Psychic
Lunatone,Munna,Undirected,Psychic
Lunatone,Musharna,Undirected,Psychic
Lunatone,Woobat,Undirected,Psychic
Lunatone,Swoobat,Undirected,Psychic
Lunatone,DarmanitanZen Mode,Undirected,Psychic
Lunatone,Sigilyph,Undirected,Psychic
Lunatone,Gothita,Undirected,Psychic
Lunatone,Gothorita,Undirected,Psychic
Lunatone,Gothitelle,Undirected,Psychic
Lunatone,Solosis,Undirected,Psychic
Lunatone,Duosion,Undirected,Psychic
Lunatone,Reuniclus,Undirected,Psychic
Lunatone,Elgyem,Undirected,Psychic
Lunatone,Beheeyem,Undirected,Psychic
Lunatone,MeloettaAria Forme,Undirected,Psychic
Lunatone,Delphox,Undirected,Psychic
Lunatone,Espurr,Undirected,Psychic
Lunatone,MeowsticMale,Undirected,Psychic
Lunatone,MeowsticFemale,Undirected,Psychic
Lunatone,Inkay,Undirected,Psychic
Lunatone,Malamar,Undirected,Psychic
Lunatone,HoopaHoopa Confined,Undirected,Psychic
Lunatone,HoopaHoopa Unbound,Undirected,Psychic
Solrock,Baltoy,Undirected,Psychic
Solrock,Claydol,Undirected,Psychic
Solrock,Chimecho,Undirected,Psychic
Solrock,Wynaut,Undirected,Psychic
Solrock,Beldum,Undirected,Psychic
Solrock,Metang,Undirected,Psychic
Solrock,Metagross,Undirected,Psychic
Solrock,MetagrossMega Metagross,Undirected,Psychic
Solrock,Latias,Undirected,Psychic
Solrock,LatiasMega Latias,Undirected,Psychic
Solrock,Latios,Undirected,Psychic
Solrock,LatiosMega Latios,Undirected,Psychic
Solrock,Jirachi,Undirected,Psychic
Solrock,DeoxysNormal Forme,Undirected,Psychic
Solrock,DeoxysAttack Forme,Undirected,Psychic
Solrock,DeoxysDefense Forme,Undirected,Psychic
Solrock,DeoxysSpeed Forme,Undirected,Psychic
Solrock,Chingling,Undirected,Psychic
Solrock,Bronzor,Undirected,Psychic
Solrock,Bronzong,Undirected,Psychic
Solrock,Mime Jr.,Undirected,Psychic
Solrock,Gallade,Undirected,Psychic
Solrock,GalladeMega Gallade,Undirected,Psychic
Solrock,Uxie,Undirected,Psychic
Solrock,Mesprit,Undirected,Psychic
Solrock,Azelf,Undirected,Psychic
Solrock,Cresselia,Undirected,Psychic
Solrock,Victini,Undirected,Psychic
Solrock,Munna,Undirected,Psychic
Solrock,Musharna,Undirected,Psychic
Solrock,Woobat,Undirected,Psychic
Solrock,Swoobat,Undirected,Psychic
Solrock,DarmanitanZen Mode,Undirected,Psychic
Solrock,Sigilyph,Undirected,Psychic
Solrock,Gothita,Undirected,Psychic
Solrock,Gothorita,Undirected,Psychic
Solrock,Gothitelle,Undirected,Psychic
Solrock,Solosis,Undirected,Psychic
Solrock,Duosion,Undirected,Psychic
Solrock,Reuniclus,Undirected,Psychic
Solrock,Elgyem,Undirected,Psychic
Solrock,Beheeyem,Undirected,Psychic
Solrock,MeloettaAria Forme,Undirected,Psychic
Solrock,Delphox,Undirected,Psychic
Solrock,Espurr,Undirected,Psychic
Solrock,MeowsticMale,Undirected,Psychic
Solrock,MeowsticFemale,Undirected,Psychic
Solrock,Inkay,Undirected,Psychic
Solrock,Malamar,Undirected,Psychic
Solrock,HoopaHoopa Confined,Undirected,Psychic
Solrock,HoopaHoopa Unbound,Undirected,Psychic
Baltoy,Claydol,Undirected,Psychic
Baltoy,Chimecho,Undirected,Psychic
Baltoy,Wynaut,Undirected,Psychic
Baltoy,Beldum,Undirected,Psychic
Baltoy,Metang,Undirected,Psychic
Baltoy,Metagross,Undirected,Psychic
Baltoy,MetagrossMega Metagross,Undirected,Psychic
Baltoy,Latias,Undirected,Psychic
Baltoy,LatiasMega Latias,Undirected,Psychic
Baltoy,Latios,Undirected,Psychic
Baltoy,LatiosMega Latios,Undirected,Psychic
Baltoy,Jirachi,Undirected,Psychic
Baltoy,DeoxysNormal Forme,Undirected,Psychic
Baltoy,DeoxysAttack Forme,Undirected,Psychic
Baltoy,DeoxysDefense Forme,Undirected,Psychic
Baltoy,DeoxysSpeed Forme,Undirected,Psychic
Baltoy,Chingling,Undirected,Psychic
Baltoy,Bronzor,Undirected,Psychic
Baltoy,Bronzong,Undirected,Psychic
Baltoy,Mime Jr.,Undirected,Psychic
Baltoy,Gallade,Undirected,Psychic
Baltoy,GalladeMega Gallade,Undirected,Psychic
Baltoy,Uxie,Undirected,Psychic
Baltoy,Mesprit,Undirected,Psychic
Baltoy,Azelf,Undirected,Psychic
Baltoy,Cresselia,Undirected,Psychic
Baltoy,Victini,Undirected,Psychic
Baltoy,Munna,Undirected,Psychic
Baltoy,Musharna,Undirected,Psychic
Baltoy,Woobat,Undirected,Psychic
Baltoy,Swoobat,Undirected,Psychic
Baltoy,DarmanitanZen Mode,Undirected,Psychic
Baltoy,Sigilyph,Undirected,Psychic
Baltoy,Gothita,Undirected,Psychic
Baltoy,Gothorita,Undirected,Psychic
Baltoy,Gothitelle,Undirected,Psychic
Baltoy,Solosis,Undirected,Psychic
Baltoy,Duosion,Undirected,Psychic
Baltoy,Reuniclus,Undirected,Psychic
Baltoy,Elgyem,Undirected,Psychic
Baltoy,Beheeyem,Undirected,Psychic
Baltoy,MeloettaAria Forme,Undirected,Psychic
Baltoy,Delphox,Undirected,Psychic
Baltoy,Espurr,Undirected,Psychic
Baltoy,MeowsticMale,Undirected,Psychic
Baltoy,MeowsticFemale,Undirected,Psychic
Baltoy,Inkay,Undirected,Psychic
Baltoy,Malamar,Undirected,Psychic
Baltoy,HoopaHoopa Confined,Undirected,Psychic
Baltoy,HoopaHoopa Unbound,Undirected,Psychic
Claydol,Chimecho,Undirected,Psychic
Claydol,Wynaut,Undirected,Psychic
Claydol,Beldum,Undirected,Psychic
Claydol,Metang,Undirected,Psychic
Claydol,Metagross,Undirected,Psychic
Claydol,MetagrossMega Metagross,Undirected,Psychic
Claydol,Latias,Undirected,Psychic
Claydol,LatiasMega Latias,Undirected,Psychic
Claydol,Latios,Undirected,Psychic
Claydol,LatiosMega Latios,Undirected,Psychic
Claydol,Jirachi,Undirected,Psychic
Claydol,DeoxysNormal Forme,Undirected,Psychic
Claydol,DeoxysAttack Forme,Undirected,Psychic
Claydol,DeoxysDefense Forme,Undirected,Psychic
Claydol,DeoxysSpeed Forme,Undirected,Psychic
Claydol,Chingling,Undirected,Psychic
Claydol,Bronzor,Undirected,Psychic
Claydol,Bronzong,Undirected,Psychic
Claydol,Mime Jr.,Undirected,Psychic
Claydol,Gallade,Undirected,Psychic
Claydol,GalladeMega Gallade,Undirected,Psychic
Claydol,Uxie,Undirected,Psychic
Claydol,Mesprit,Undirected,Psychic
Claydol,Azelf,Undirected,Psychic
Claydol,Cresselia,Undirected,Psychic
Claydol,Victini,Undirected,Psychic
Claydol,Munna,Undirected,Psychic
Claydol,Musharna,Undirected,Psychic
Claydol,Woobat,Undirected,Psychic
Claydol,Swoobat,Undirected,Psychic
Claydol,DarmanitanZen Mode,Undirected,Psychic
Claydol,Sigilyph,Undirected,Psychic
Claydol,Gothita,Undirected,Psychic
Claydol,Gothorita,Undirected,Psychic
Claydol,Gothitelle,Undirected,Psychic
Claydol,Solosis,Undirected,Psychic
Claydol,Duosion,Undirected,Psychic
Claydol,Reuniclus,Undirected,Psychic
Claydol,Elgyem,Undirected,Psychic
Claydol,Beheeyem,Undirected,Psychic
Claydol,MeloettaAria Forme,Undirected,Psychic
Claydol,Delphox,Undirected,Psychic
Claydol,Espurr,Undirected,Psychic
Claydol,MeowsticMale,Undirected,Psychic
Claydol,MeowsticFemale,Undirected,Psychic
Claydol,Inkay,Undirected,Psychic
Claydol,Malamar,Undirected,Psychic
Claydol,HoopaHoopa Confined,Undirected,Psychic
Claydol,HoopaHoopa Unbound,Undirected,Psychic
Chimecho,Wynaut,Undirected,Psychic
Chimecho,Beldum,Undirected,Psychic
Chimecho,Metang,Undirected,Psychic
Chimecho,Metagross,Undirected,Psychic
Chimecho,MetagrossMega Metagross,Undirected,Psychic
Chimecho,Latias,Undirected,Psychic
Chimecho,LatiasMega Latias,Undirected,Psychic
Chimecho,Latios,Undirected,Psychic
Chimecho,LatiosMega Latios,Undirected,Psychic
Chimecho,Jirachi,Undirected,Psychic
Chimecho,DeoxysNormal Forme,Undirected,Psychic
Chimecho,DeoxysAttack Forme,Undirected,Psychic
Chimecho,DeoxysDefense Forme,Undirected,Psychic
Chimecho,DeoxysSpeed Forme,Undirected,Psychic
Chimecho,Chingling,Undirected,Psychic
Chimecho,Bronzor,Undirected,Psychic
Chimecho,Bronzong,Undirected,Psychic
Chimecho,Mime Jr.,Undirected,Psychic
Chimecho,Gallade,Undirected,Psychic
Chimecho,GalladeMega Gallade,Undirected,Psychic
Chimecho,Uxie,Undirected,Psychic
Chimecho,Mesprit,Undirected,Psychic
Chimecho,Azelf,Undirected,Psychic
Chimecho,Cresselia,Undirected,Psychic
Chimecho,Victini,Undirected,Psychic
Chimecho,Munna,Undirected,Psychic
Chimecho,Musharna,Undirected,Psychic
Chimecho,Woobat,Undirected,Psychic
Chimecho,Swoobat,Undirected,Psychic
Chimecho,DarmanitanZen Mode,Undirected,Psychic
Chimecho,Sigilyph,Undirected,Psychic
Chimecho,Gothita,Undirected,Psychic
Chimecho,Gothorita,Undirected,Psychic
Chimecho,Gothitelle,Undirected,Psychic
Chimecho,Solosis,Undirected,Psychic
Chimecho,Duosion,Undirected,Psychic
Chimecho,Reuniclus,Undirected,Psychic
Chimecho,Elgyem,Undirected,Psychic
Chimecho,Beheeyem,Undirected,Psychic
Chimecho,MeloettaAria Forme,Undirected,Psychic
Chimecho,Delphox,Undirected,Psychic
Chimecho,Espurr,Undirected,Psychic
Chimecho,MeowsticMale,Undirected,Psychic
Chimecho,MeowsticFemale,Undirected,Psychic
Chimecho,Inkay,Undirected,Psychic
Chimecho,Malamar,Undirected,Psychic
Chimecho,HoopaHoopa Confined,Undirected,Psychic
Chimecho,HoopaHoopa Unbound,Undirected,Psychic
Wynaut,Beldum,Undirected,Psychic
Wynaut,Metang,Undirected,Psychic
Wynaut,Metagross,Undirected,Psychic
Wynaut,MetagrossMega Metagross,Undirected,Psychic
Wynaut,Latias,Undirected,Psychic
Wynaut,LatiasMega Latias,Undirected,Psychic
Wynaut,Latios,Undirected,Psychic
Wynaut,LatiosMega Latios,Undirected,Psychic
Wynaut,Jirachi,Undirected,Psychic
Wynaut,DeoxysNormal Forme,Undirected,Psychic
Wynaut,DeoxysAttack Forme,Undirected,Psychic
Wynaut,DeoxysDefense Forme,Undirected,Psychic
Wynaut,DeoxysSpeed Forme,Undirected,Psychic
Wynaut,Chingling,Undirected,Psychic
Wynaut,Bronzor,Undirected,Psychic
Wynaut,Bronzong,Undirected,Psychic
Wynaut,Mime Jr.,Undirected,Psychic
Wynaut,Gallade,Undirected,Psychic
Wynaut,GalladeMega Gallade,Undirected,Psychic
Wynaut,Uxie,Undirected,Psychic
Wynaut,Mesprit,Undirected,Psychic
Wynaut,Azelf,Undirected,Psychic
Wynaut,Cresselia,Undirected,Psychic
Wynaut,Victini,Undirected,Psychic
Wynaut,Munna,Undirected,Psychic
Wynaut,Musharna,Undirected,Psychic
Wynaut,Woobat,Undirected,Psychic
Wynaut,Swoobat,Undirected,Psychic
Wynaut,DarmanitanZen Mode,Undirected,Psychic
Wynaut,Sigilyph,Undirected,Psychic
Wynaut,Gothita,Undirected,Psychic
Wynaut,Gothorita,Undirected,Psychic
Wynaut,Gothitelle,Undirected,Psychic
Wynaut,Solosis,Undirected,Psychic
Wynaut,Duosion,Undirected,Psychic
Wynaut,Reuniclus,Undirected,Psychic
Wynaut,Elgyem,Undirected,Psychic
Wynaut,Beheeyem,Undirected,Psychic
Wynaut,MeloettaAria Forme,Undirected,Psychic
Wynaut,Delphox,Undirected,Psychic
Wynaut,Espurr,Undirected,Psychic
Wynaut,MeowsticMale,Undirected,Psychic
Wynaut,MeowsticFemale,Undirected,Psychic
Wynaut,Inkay,Undirected,Psychic
Wynaut,Malamar,Undirected,Psychic
Wynaut,HoopaHoopa Confined,Undirected,Psychic
Wynaut,HoopaHoopa Unbound,Undirected,Psychic
Beldum,Metang,Undirected,Psychic
Beldum,Metagross,Undirected,Psychic
Beldum,MetagrossMega Metagross,Undirected,Psychic
Beldum,Latias,Undirected,Psychic
Beldum,LatiasMega Latias,Undirected,Psychic
Beldum,Latios,Undirected,Psychic
Beldum,LatiosMega Latios,Undirected,Psychic
Beldum,Jirachi,Undirected,Psychic
Beldum,DeoxysNormal Forme,Undirected,Psychic
Beldum,DeoxysAttack Forme,Undirected,Psychic
Beldum,DeoxysDefense Forme,Undirected,Psychic
Beldum,DeoxysSpeed Forme,Undirected,Psychic
Beldum,Chingling,Undirected,Psychic
Beldum,Bronzor,Undirected,Psychic
Beldum,Bronzong,Undirected,Psychic
Beldum,Mime Jr.,Undirected,Psychic
Beldum,Gallade,Undirected,Psychic
Beldum,GalladeMega Gallade,Undirected,Psychic
Beldum,Uxie,Undirected,Psychic
Beldum,Mesprit,Undirected,Psychic
Beldum,Azelf,Undirected,Psychic
Beldum,Cresselia,Undirected,Psychic
Beldum,Victini,Undirected,Psychic
Beldum,Munna,Undirected,Psychic
Beldum,Musharna,Undirected,Psychic
Beldum,Woobat,Undirected,Psychic
Beldum,Swoobat,Undirected,Psychic
Beldum,DarmanitanZen Mode,Undirected,Psychic
Beldum,Sigilyph,Undirected,Psychic
Beldum,Gothita,Undirected,Psychic
Beldum,Gothorita,Undirected,Psychic
Beldum,Gothitelle,Undirected,Psychic
Beldum,Solosis,Undirected,Psychic
Beldum,Duosion,Undirected,Psychic
Beldum,Reuniclus,Undirected,Psychic
Beldum,Elgyem,Undirected,Psychic
Beldum,Beheeyem,Undirected,Psychic
Beldum,MeloettaAria Forme,Undirected,Psychic
Beldum,Delphox,Undirected,Psychic
Beldum,Espurr,Undirected,Psychic
Beldum,MeowsticMale,Undirected,Psychic
Beldum,MeowsticFemale,Undirected,Psychic
Beldum,Inkay,Undirected,Psychic
Beldum,Malamar,Undirected,Psychic
Beldum,HoopaHoopa Confined,Undirected,Psychic
Beldum,HoopaHoopa Unbound,Undirected,Psychic
Metang,Metagross,Undirected,Psychic
Metang,MetagrossMega Metagross,Undirected,Psychic
Metang,Latias,Undirected,Psychic
Metang,LatiasMega Latias,Undirected,Psychic
Metang,Latios,Undirected,Psychic
Metang,LatiosMega Latios,Undirected,Psychic
Metang,Jirachi,Undirected,Psychic
Metang,DeoxysNormal Forme,Undirected,Psychic
Metang,DeoxysAttack Forme,Undirected,Psychic
Metang,DeoxysDefense Forme,Undirected,Psychic
Metang,DeoxysSpeed Forme,Undirected,Psychic
Metang,Chingling,Undirected,Psychic
Metang,Bronzor,Undirected,Psychic
Metang,Bronzong,Undirected,Psychic
Metang,Mime Jr.,Undirected,Psychic
Metang,Gallade,Undirected,Psychic
Metang,GalladeMega Gallade,Undirected,Psychic
Metang,Uxie,Undirected,Psychic
Metang,Mesprit,Undirected,Psychic
Metang,Azelf,Undirected,Psychic
Metang,Cresselia,Undirected,Psychic
Metang,Victini,Undirected,Psychic
Metang,Munna,Undirected,Psychic
Metang,Musharna,Undirected,Psychic
Metang,Woobat,Undirected,Psychic
Metang,Swoobat,Undirected,Psychic
Metang,DarmanitanZen Mode,Undirected,Psychic
Metang,Sigilyph,Undirected,Psychic
Metang,Gothita,Undirected,Psychic
Metang,Gothorita,Undirected,Psychic
Metang,Gothitelle,Undirected,Psychic
Metang,Solosis,Undirected,Psychic
Metang,Duosion,Undirected,Psychic
Metang,Reuniclus,Undirected,Psychic
Metang,Elgyem,Undirected,Psychic
Metang,Beheeyem,Undirected,Psychic
Metang,MeloettaAria Forme,Undirected,Psychic
Metang,Delphox,Undirected,Psychic
Metang,Espurr,Undirected,Psychic
Metang,MeowsticMale,Undirected,Psychic
Metang,MeowsticFemale,Undirected,Psychic
Metang,Inkay,Undirected,Psychic
Metang,Malamar,Undirected,Psychic
Metang,HoopaHoopa Confined,Undirected,Psychic
Metang,HoopaHoopa Unbound,Undirected,Psychic
Metagross,MetagrossMega Metagross,Undirected,Psychic
Metagross,Latias,Undirected,Psychic
Metagross,LatiasMega Latias,Undirected,Psychic
Metagross,Latios,Undirected,Psychic
Metagross,LatiosMega Latios,Undirected,Psychic
Metagross,Jirachi,Undirected,Psychic
Metagross,DeoxysNormal Forme,Undirected,Psychic
Metagross,DeoxysAttack Forme,Undirected,Psychic
Metagross,DeoxysDefense Forme,Undirected,Psychic
Metagross,DeoxysSpeed Forme,Undirected,Psychic
Metagross,Chingling,Undirected,Psychic
Metagross,Bronzor,Undirected,Psychic
Metagross,Bronzong,Undirected,Psychic
Metagross,Mime Jr.,Undirected,Psychic
Metagross,Gallade,Undirected,Psychic
Metagross,GalladeMega Gallade,Undirected,Psychic
Metagross,Uxie,Undirected,Psychic
Metagross,Mesprit,Undirected,Psychic
Metagross,Azelf,Undirected,Psychic
Metagross,Cresselia,Undirected,Psychic
Metagross,Victini,Undirected,Psychic
Metagross,Munna,Undirected,Psychic
Metagross,Musharna,Undirected,Psychic
Metagross,Woobat,Undirected,Psychic
Metagross,Swoobat,Undirected,Psychic
Metagross,DarmanitanZen Mode,Undirected,Psychic
Metagross,Sigilyph,Undirected,Psychic
Metagross,Gothita,Undirected,Psychic
Metagross,Gothorita,Undirected,Psychic
Metagross,Gothitelle,Undirected,Psychic
Metagross,Solosis,Undirected,Psychic
Metagross,Duosion,Undirected,Psychic
Metagross,Reuniclus,Undirected,Psychic
Metagross,Elgyem,Undirected,Psychic
Metagross,Beheeyem,Undirected,Psychic
Metagross,MeloettaAria Forme,Undirected,Psychic
Metagross,Delphox,Undirected,Psychic
Metagross,Espurr,Undirected,Psychic
Metagross,MeowsticMale,Undirected,Psychic
Metagross,MeowsticFemale,Undirected,Psychic
Metagross,Inkay,Undirected,Psychic
Metagross,Malamar,Undirected,Psychic
Metagross,HoopaHoopa Confined,Undirected,Psychic
Metagross,HoopaHoopa Unbound,Undirected,Psychic
MetagrossMega Metagross,Latias,Undirected,Psychic
MetagrossMega Metagross,LatiasMega Latias,Undirected,Psychic
MetagrossMega Metagross,Latios,Undirected,Psychic
MetagrossMega Metagross,LatiosMega Latios,Undirected,Psychic
MetagrossMega Metagross,Jirachi,Undirected,Psychic
MetagrossMega Metagross,DeoxysNormal Forme,Undirected,Psychic
MetagrossMega Metagross,DeoxysAttack Forme,Undirected,Psychic
MetagrossMega Metagross,DeoxysDefense Forme,Undirected,Psychic
MetagrossMega Metagross,DeoxysSpeed Forme,Undirected,Psychic
MetagrossMega Metagross,Chingling,Undirected,Psychic
MetagrossMega Metagross,Bronzor,Undirected,Psychic
MetagrossMega Metagross,Bronzong,Undirected,Psychic
MetagrossMega Metagross,Mime Jr.,Undirected,Psychic
MetagrossMega Metagross,Gallade,Undirected,Psychic
MetagrossMega Metagross,GalladeMega Gallade,Undirected,Psychic
